15.83,-1.0,197,239,194.5,241.0,0.00,1.30,-2.5561,-1.91
15.89,1.0,197,239,190.0,238.0,0.00,1.30,-2.5561,-3.20
15.95,-1.0,197,239,194.0,240.0,0.00,1.30,-2.5561,-1.91
16.12,1.0,197,239,206.0,239.0,-0.25,1.30,-2.8061,-3.20
16.17,-1.0,197,239,208.0,239.0,0.00,1.30,-2.8061,-2.16
16.21,1.0,197,239,189.5,238.0,0.33,1.30,-2.4761,-3.45
16.29,-1.0,197,239,213.0,241.0,0.06,1.30,-2.4161,-1.83
16.37,1.0,197,239,195.5,237.5,0.05,1.30,-2.3636,-3.06
16.37,-1.0,197,239,191.5,239.0,0.00,1.30,-2.3636,-1.72
16.40,1.0,197,239,192.0,240.0,0.00,1.30,-2.3636,-3.01
16.57,-1.0,197,239,200.0,238.0,0.00,1.30,-2.3636,-1.72
16.60,1.0,197,239,195.5,238.0,0.00,1.30,-2.3636,-3.01
16.68,-1.0,197,239,198.5,239.0,0.00,1.30,-2.3636,-1.72
16.73,1.0,197,239,193.5,237.0,0.00,1.30,-2.3636,-3.01
16.86,-1.0,197,239,197.5,238.0,0.00,1.30,-2.3636,-1.72
16.80,1.0,197,239,190.5,238.5,0.02,1.30,-2.3486,-3.01
16.96,-1.0,197,239,204.5,238.0,0.14,1.30,-2.2086,-1.70
17.01,1.0,197,239,200.0,240.0,0.00,1.30,-2.2086,-2.86
17.10,-1.0,197,239,191.0,238.0,-0.27,1.30,-2.4786,-1.56
17.15,1.0,197,239,194.5,239.0,0.00,1.30,-2.4786,-3.13
17.25,-1.0,197,239,204.5,237.0,0.27,1.30,-2.2086,-1.83
17.29,1.0,197,239,192.0,238.0,0.04,1.30,-2.1711,-2.86
17.38,-1.0,197,239,198.0,237.0,0.02,1.30,-2.1531,-1.52
17.46,1.0,197,239,208.0,238.5,-0.20,1.30,-2.3531,-2.80
17.50,-1.0,197,239,190.0,239.5,-0.05,1.30,-2.4071,-1.71
17.70,1.0,197,239,187.0,242.0,0.00,1.30,-2.4071,-3.05
17.80,-1.0,197,239,198.5,240.0,0.17,1.30,-2.2371,-1.76
17.80,1.0,197,239,205.0,238.0,-0.13,1.30,-2.3671,-2.88
17.91,-1.0,197,239,202.0,240.0,0.00,1.30,-2.3671,-1.72
17.95,1.0,197,239,197.0,240.0,0.16,1.30,-2.2071,-3.01
18.02,-1.0,197,239,191.0,239.0,-0.12,1.30,-2.3271,-1.56
18.19,1.0,197,239,211.0,238.0,-0.06,1.30,-2.3871,-2.97
18.18,-1.0,197,239,190.5,237.5,-0.06,1.30,-2.4471,-1.74
18.30,1.0,197,239,200.5,240.0,-0.03,1.30,-2.4771,-3.09
18.32,-1.0,197,239,192.5,241.0,-0.08,1.30,-2.5571,-1.83
18.55,1.0,197,239,204.5,240.0,-0.24,1.30,-2.7971,-3.20
18.57,-1.0,197,239,199.5,241.0,-0.02,1.30,-2.8121,-2.15
18.50,1.0,197,239,194.5,239.0,0.10,1.30,-2.7121,-3.46
18.72,-1.0,197,239,200.0,241.0,0.02,1.30,-2.6956,-2.06
18.77,1.0,197,239,191.0,238.0,0.03,1.30,-2.6686,-3.34
19.00,-1.0,197,239,196.0,240.0,0.02,1.30,-2.6536,-2.02
19.02,1.0,197,239,191.0,243.0,0.05,1.30,-2.6036,-3.30
19.11,-1.0,197,239,202.5,239.0,0.23,1.30,-2.3736,-1.96
19.15,1.0,197,239,184.5,242.0,0.05,1.30,-2.3196,-3.02
19.20,-1.0,197,239,191.5,241.0,0.02,1.30,-2.2986,-1.67
19.34,1.0,197,239,191.0,242.0,0.00,1.30,-2.2986,-2.95
19.40,-1.0,197,239,198.0,240.0,0.02,1.30,-2.2791,-1.65
19.56,1.0,197,239,201.0,238.0,0.00,1.30,-2.2791,-2.93
19.60,-1.0,197,239,184.5,241.0,-0.27,1.30,-2.5491,-1.63
19.70,1.0,197,239,197.5,241.0,-0.04,1.30,-2.5881,-3.20
19.80,-1.0,197,239,200.5,240.0,0.00,1.30,-2.5881,-1.94
19.79,1.0,197,239,196.0,246.0,0.00,1.30,-2.5881,-3.24
19.90,-1.0,197,239,198.0,241.0,0.00,1.30,-2.5881,-1.94
19.98,1.0,197,239,199.5,243.0,0.00,1.30,-2.5881,-3.24
20.18,-1.0,197,239,201.5,242.0,0.00,1.30,-2.5881,-1.94
20.17,1.0,197,239,192.0,240.0,0.11,1.30,-2.4781,-3.24
20.29,-1.0,197,239,207.5,241.0,0.05,1.30,-2.4316,-1.83
20.29,1.0,197,239,198.5,239.5,0.03,1.30,-2.4046,-3.08
20.35,-1.0,197,239,199.0,239.0,0.00,1.30,-2.4046,-1.76
20.58,1.0,197,239,194.5,240.0,0.00,1.30,-2.4046,-3.05
20.56,-1.0,197,239,205.0,240.0,0.02,1.30,-2.3851,-1.76
20.72,1.0,197,239,189.5,243.0,0.16,1.30,-2.2301,-3.03
20.75,-1.0,197,239,204.0,240.0,0.29,1.30,-1.9401,-1.58
20.79,1.0,197,239,196.5,241.0,0.02,1.30,-1.9176,-2.59
20.80,-1.0,197,239,187.5,247.0,-0.18,1.30,-2.0976,-1.27
21.00,1.0,197,239,194.0,241.5,-0.02,1.30,-2.1171,-2.75
21.10,-1.0,197,239,198.5,243.0,0.00,1.30,-2.1171,-1.47
21.22,1.0,197,239,199.0,240.0,-0.02,1.30,-2.1321,-2.76
21.36,-1.0,197,239,190.5,241.0,-0.03,1.30,-2.1576,-1.48
21.38,1.0,197,239,199.5,240.0,-0.09,1.30,-2.2476,-2.81
21.40,-1.0,197,239,192.0,240.0,-0.15,1.30,-2.3976,-1.60
21.50,1.0,197,239,189.0,239.0,0.00,1.30,-2.3976,-3.05
21.62,-1.0,197,239,195.5,239.0,0.00,1.30,-2.3976,-1.75
21.70,1.0,197,239,205.0,237.0,-0.04,1.30,-2.4366,-3.05
21.78,-1.0,197,239,194.5,237.0,-0.03,1.30,-2.4681,-1.79
21.93,1.0,197,239,193.0,238.5,0.00,1.30,-2.4681,-3.12
21.90,-1.0,197,239,211.5,237.0,0.34,1.30,-2.1281,-1.82
22.11,1.0,197,239,200.0,239.0,0.03,1.30,-2.0936,-2.78
22.14,-1.0,197,239,191.0,241.0,-0.18,1.30,-2.2736,-1.45
22.19,1.0,197,239,191.0,239.0,0.00,1.30,-2.2736,-2.92
22.35,-1.0,197,239,193.0,239.0,0.00,1.30,-2.2736,-1.63
22.44,1.0,197,239,190.5,239.0,0.00,1.30,-2.2736,-2.92
22.40,-1.0,197,239,196.5,238.0,0.11,1.30,-2.1636,-1.63
22.48,1.0,197,239,198.5,238.0,0.00,1.30,-2.1636,-2.81
22.54,-1.0,197,239,207.0,238.5,0.03,1.30,-2.1321,-1.52
22.60,1.0,197,239,201.5,239.0,0.02,1.30,-2.1156,-2.78
22.78,-1.0,197,239,199.0,240.0,0.00,1.30,-2.1156,-1.47
22.75,1.0,197,239,205.0,238.0,0.00,1.30,-2.1156,-2.76
22.94,-1.0,197,239,196.0,239.0,-0.11,1.30,-2.2256,-1.47
23.00,1.0,197,239,205.0,239.0,-0.03,1.30,-2.2526,-2.87
23.04,-1.0,197,239,201.5,241.0,0.00,1.30,-2.2526,-1.60
23.00,1.0,197,239,198.0,239.0,0.14,1.30,-2.1126,-2.90
23.19,-1.0,197,239,206.5,238.5,0.03,1.30,-2.0871,-1.46
23.36,1.0,197,239,194.5,240.0,0.04,1.30,-2.0511,-2.73
23.30,-1.0,197,239,190.5,241.0,0.00,1.30,-2.0511,-1.40
23.47,1.0,197,239,204.5,243.0,-0.20,1.30,-2.2511,-2.70
23.46,-1.0,197,239,197.0,242.0,-0.02,1.30,-2.2736,-1.60
23.64,1.0,197,239,198.5,239.0,0.00,1.30,-2.2736,-2.92
23.65,-1.0,197,239,194.5,239.0,0.00,1.30,-2.2736,-1.63
23.79,1.0,197,239,201.5,240.0,0.00,1.30,-2.2736,-2.92
23.89,-1.0,197,239,202.5,241.0,0.11,1.30,-2.1636,-1.63
23.96,1.0,197,239,185.5,241.0,0.05,1.30,-2.1126,-2.81
24.04,-1.0,197,239,195.5,239.0,0.03,1.30,-2.0826,-1.46
24.09,1.0,197,239,188.0,240.0,0.02,1.30,-2.0601,-2.73
24.19,-1.0,197,239,204.0,240.0,0.16,1.30,-1.9001,-1.41
24.33,1.0,197,239,203.0,241.0,0.00,1.30,-1.9001,-2.55
24.33,-1.0,197,239,197.5,242.0,-0.13,1.30,-2.0301,-1.25
24.39,1.0,197,239,192.5,242.0,0.10,1.30,-1.9301,-2.68
24.52,-1.0,197,239,198.0,240.0,0.02,1.30,-1.9136,-1.28
24.59,1.0,197,239,193.5,241.5,0.00,1.30,-1.9136,-2.56
24.68,-1.0,197,239,182.0,247.0,-0.32,1.30,-2.2336,-1.27
24.72,1.0,197,239,183.5,245.0,0.00,1.30,-2.2336,-2.88
24.84,-1.0,197,239,197.0,246.0,0.30,1.30,-1.9336,-1.59
